"park_sys_id","park_sys_type","num_vehicles","time"
"pscom_41","commercial",1621,"17:42"
"pscom_42","commercial",NA,"17:42"
"pscom_43","commercial",1790,"17:42"
"pscom_44","commercial",1122,"17:42"
"pscom_45","commercial",1743,"17:42"
"pscom_46","commercial",1792,"17:42"
"pscom_47","commercial",1368,"17:42"
"pscom_48","commercial",1229,"17:42"
"pscom_49","commercial",1434,"17:42"
"pscom_50","commercial",1257,"17:42"
"psres_1","residential",4078,"17:43"
"psres_2","residential",4474,"17:43"
"psres_3","residential",4494,"17:43"
"psres_4","residential",3902,"17:43"
"psres_5","residential",3938,"17:43"
"psres_6","residential",3910,"17:43"
"psres_7","residential",4013,"17:43"
"psres_8","residential",4435,"17:43"
"psres_9","residential",4310,"17:43"
"psres_10","residential",4335,"17:43"
"psres_11","residential",3990,"17:43"
"psres_12","residential",4120,"17:43"
"psres_13","residential",3822,"17:43"
"psres_14","residential",4088,"17:43"
"psres_15","residential",4431,"17:43"
"psres_16","residential",4208,"17:43"
"psres_17","residential",4471,"17:43"
"psres_18","residential",4402,"17:43"
"psres_19","residential",3930,"17:43"
"psres_20","residential",4452,"17:43"
"psres_21","residential",4432,"17:43"
"psres_22","residential",3885,"17:43"
"psres_23","residential",3864,"17:43"
"psres_24","residential",3939,"17:43"
"psres_25","residential",3826,"17:43"
"psres_26","residential",4420,"17:43"
"psres_27","residential",4054,"17:43"
"psres_28","residential",4045,"17:43"
"psres_29","residential",3930,"17:43"
"psres_30","residential",3965,"17:43"
"psres_31","residential",4172,"17:43"
"psres_32",NA,4291,"17:43"
"psres_33","residential",4334,"17:43"
"psres_34","residential",4320,"17:43"
"psres_35","residential",4226,"17:43"
"psres_36","residential",3878,"17:43"
"psres_37","residential",4112,"17:43"
"psres_38","residential",3818,"17:43"
"psres_39","residential",3952,"17:43"
"psres_40","residential",3928,"17:43"
"psres_41","residential",4030,"17:43"
"psres_42","residential",4044,"17:43"
"psres_43","residential",4052,"17:43"
"psres_44","residential",3908,"17:43"
"psres_45","residential",4104,"17:43"
"psres_46","residential",4462,"17:43"
"psres_47","residential",4102,"17:43"
"psres_48","residential",3863,"17:43"
"psres_49","residential",4166,"17:43"
"psres_50","residential",NA,"17:43"
"pscom_1","commercial",1524,"17:43"
"pscom_2","commercial",1360,"17:43"
"pscom_3","commercial",1883,"17:43"
"pscom_4","commercial",1289,"17:43"
"pscom_5","commercial",1694,"17:43"
"pscom_6","commercial",1862,"17:43"
"pscom_7","commercial",1827,"17:43"
"pscom_8","commercial",937,"17:43"
"pscom_9","commercial",1227,"17:43"
"pscom_10","commercial",1066,"17:43"
"pscom_11","commercial",1612,"17:43"
"pscom_12","commercial",1207,"17:43"
"pscom_13","commercial",1160,"17:43"
"pscom_14","commercial",1885,"17:43"
"pscom_15","commercial",1719,"17:43"
"pscom_16","commercial",1841,"17:43"
"pscom_17","commercial",1030,"17:43"
"pscom_18","commercial",1247,"17:43"
"pscom_19","commercial",918,"17:43"
"pscom_20","commercial",1707,"17:43"
"pscom_21","commercial",944,"17:43"
"pscom_22","commercial",1476,"17:43"
"pscom_23","commercial",1120,"17:43"
"pscom_24","commercial",1138,"17:43"
"pscom_25","commercial",1087,"17:43"
"pscom_26","commercial",1538,"17:43"
"pscom_27","commercial",1318,"17:43"
"pscom_28","commercial",1793,"17:43"
"pscom_29","commercial",1020,"17:43"
"pscom_30","commercial",1270,"17:43"
"pscom_31","commercial",1527,"17:43"
"pscom_32","commercial",1029,"17:43"
"pscom_33","commercial",1056,"17:43"
"pscom_34","commercial",915,"17:43"
"pscom_35","commercial",1423,"17:43"
"pscom_36","commercial",1725,"17:43"
"pscom_37","commercial",1158,"17:43"
"pscom_38","commercial",1783,"17:43"
"pscom_39","commercial",1098,"17:43"
"pscom_40","commercial",941,"17:43"
"pscom_41","commercial",1221,"17:43"
"pscom_42","commercial",1319,"17:43"
"pscom_43","commercial",939,"17:43"
"pscom_44","commercial",1433,"17:43"
"pscom_45","commercial",1001,"17:43"
"pscom_46",NA,1368,"17:43"
"pscom_47","commercial",1080,"17:43"
"pscom_48","commercial",1820,"17:43"
"pscom_49","commercial",1304,"17:43"
"pscom_50","commercial",1165,"17:43"
"psres_1","residential",4171,"17:44"
"psres_2","residential",4283,"17:44"
"psres_3","residential",4026,"17:44"
"psres_4","residential",4435,"17:44"
"psres_5","residential",4068,"17:44"
"psres_6","residential",4099,"17:44"
"psres_7","residential",3883,"17:44"
"psres_8","residential",4318,"17:44"
"psres_9","residential",3907,"17:44"
"psres_10","residential",3839,"17:44"
"psres_11","residential",4155,"17:44"
"psres_12","residential",3881,"17:44"
"psres_13","residential",4241,"17:44"
"psres_14","residential",4142,"17:44"
"psres_15","residential",3891,"17:44"
"psres_16","residential",NA,"17:44"
"psres_17","residential",3942,"17:44"
"psres_18","residential",4210,"17:44"
"psres_19","residential",4068,"17:44"
"psres_20","residential",3896,"17:44"
"psres_21","residential",4101,"17:44"
"psres_22","residential",3840,"17:44"
"psres_23","residential",3813,"17:44"
"psres_24","residential",4383,"17:44"
"psres_25","residential",3958,"17:44"
"psres_26","residential",4367,"17:44"
"psres_27","residential",4309,"17:44"
"psres_28","residential",4208,"17:44"
"psres_29","residential",3848,"17:44"
"psres_30","residential",4388,"17:44"
"psres_31",NA,4304,"17:44"
"psres_32","residential",4157,"17:44"
"psres_33","residential",4079,"17:44"
"psres_34","residential",4264,"17:44"
"psres_35","residential",4170,"17:44"
"psres_36","residential",4412,"17:44"
"psres_37","residential",4221,"17:44"
"psres_38","residential",4006,"17:44"
"psres_39",NA,4211,"17:44"
"psres_40","residential",4237,"17:44"
"psres_41","residential",3823,"17:44"
"psres_42","residential",3851,"17:44"
"psres_43","residential",4106,"17:44"
"psres_44","residential",4459,"17:44"
"psres_45","residential",4311,"17:44"
"psres_46","residential",4350,"17:44"
"psres_47","residential",4136,"17:44"
"psres_48","residential",4395,"17,44"
"psres_49","residential",4490,"17:44"
"psres_50","residential",3901,"17:44"
"pscom_1","commercial",1198,"17:44"
"pscom_2","commercial",1760,"17:44"
"pscom_3",NA,1736,"17:44"
"pscom_4","commercial",1462,"17:44"
"pscom_5","commercial",1387,"17:44"
"pscom_6","commercial",903,"17:44"
"pscom_7","commercial",1152,"17:44"
"pscom_8","commercial",996,"17:44"
"pscom_9","commercial",1639,"17:44"
"pscom_10","commercial",1303,"17:44"
"pscom_11","commercial",1696,"17:44"
"pscom_12","commercial",1160,"17:44"
"pscom_13","commercial",1529,"17:44"
"pscom_14","commercial",901,"17:44"
"pscom_15","commercial",1492,"17,44"
"pscom_16","commercial",1858,"17:44"
"pscom_17","commercial",1627,"17,44"
"pscom_18","commercial",903,"17:44"
"pscom_19","commercial",1591,"17:44"
"pscom_20","commercial",1621,"17:44"
"pscom_21","commercial",1756,"17:44"
"pscom_22","commercial",1462,"17:44"
"pscom_23","commercial",1018,"17:44"
"pscom_24","commercial",985,"17:44"
"pscom_25","commercial",1730,"17:44"
"pscom_26","commercial",1226,"17:44"
"pscom_27","commercial",1144,"17:44"
"pscom_28","commercial",1113,"17:44"
"pscom_29","commercial",1629,"17:44"
"pscom_30","commercial",1677,"17:44"
"pscom_31","commercial",1317,"17:44"
"pscom_32","commercial",1123,"17:44"
"pscom_33","commercial",1321,"17:44"
"pscom_34","commercial",1047,"17:44"
"pscom_35","commercial",1797,"17:44"
"pscom_36","commercial",1714,"17:44"
"pscom_37","commercial",1695,"17:44"
"pscom_38","commercial",1037,"17:44"
"pscom_39",NA,1061,"17:44"
"pscom_40","commercial",931,"17:44"
"pscom_41","commercial",1406,"17:44"
"pscom_42","commercial",1200,"17:44"
"pscom_43","commercial",954,"17:44"
"pscom_44","commercial",1516,"17:44"
"pscom_45","commercial",1774,"17:44"
"pscom_46","commercial",1459,"17:44"
"pscom_47","commercial",1073,"17:44"
"pscom_48","commercial",1513,"17:44"
"pscom_49","commercial",1126,"17:44"
"pscom_50","commercial",1837,"17:44"
"psres_1","residential",3868,"17:45"
"psres_2","residential",4047,"17:45"
"psres_3","residential",3810,"17:45"
"psres_4","residential",4457,"17,45"
"psres_5","residential",NA,"17:45"
"psres_6","residential",4349,"17:45"
"psres_7","residential",4258,"17:45"
"psres_8","residential",4321,"17:45"
"psres_9","residential",3904,"17:45"
"psres_10","residential",4270,"17:45"
"psres_11","residential",3921,"17:45"
"psres_12","residential",4383,"17:45"
"psres_13","residential",4095,"17:45"
"psres_14","residential",4206,"17:45"
"psres_15","residential",4286,"17:45"
"psres_16","residential",4349,"17:45"
"psres_17","residential",4341,"17:45"
"psres_18","residential",4212,"17:45"
"psres_19","residential",4320,"17:45"
"psres_20","residential",NA,"17:45"
"psres_21","residential",3872,"17:45"
"psres_22","residential",3871,"17:45"
"psres_23","residential",4382,"17:45"
"psres_24","residential",3999,"17:45"
"psres_25","residential",4052,"17:45"
"psres_26","residential",4020,"17:45"
"psres_27","residential",3972,"17:45"
"psres_28","residential",3987,"17:45"
"psres_29","residential",4083,"17:45"
"psres_30","residential",4009,"17:45"
"psres_31","residential",4497,"17:45"
"psres_32","residential",4312,"17:45"
"psres_33","residential",4438,"17:45"
"psres_34","residential",4496,"17:45"
"psres_35","residential",4451,"17:45"
"psres_36","residential",3830,"17:45"
"psres_37","residential",4429,"17:45"
"psres_38","residential",3833,"17:45"
"psres_39","residential",4340,"17:45"
"psres_40","residential",4315,"17:45"
"psres_41","residential",4414,"17:45"
"psres_42","residential",4250,"17:45"
"psres_43","residential",3978,"17:45"
"psres_44","residential",4316,"17:45"
"psres_45","residential",4000,"17:45"
"psres_46","residential",4482,"17:45"
"psres_47","residential",4295,"17:45"
"psres_48","residential",4156,"17:45"
"psres_49","residential",4264,"17,45"
"psres_50","residential",3896,"17:45"
"pscom_1","commercial",NA,"17:45"
"pscom_2","commercial",1742,"17:45"
"pscom_3","commercial",1250,"17:45"
"pscom_4","commercial",1445,"17:45"
"pscom_5","commercial",1898,"17:45"
"pscom_6","commercial",1112,"17:45"
"pscom_7","commercial",1187,"17:45"
"pscom_8","commercial",1027,"17:45"
"pscom_9","commercial",991,"17:45"
"pscom_10","commercial",NA,"17:45"
"pscom_11","commercial",1608,"17:45"
"pscom_12","commercial",1471,"17:45"
"pscom_13","commercial",1862,"17:45"
"pscom_14","commercial",900,"17:45"
"pscom_15","commercial",1847,"17:45"
"pscom_16","commercial",1033,"17:45"
"pscom_17","commercial",1133,"17:45"
"pscom_18","commercial",1198,"17,45"
"pscom_19","commercial",917,"17,45"
"pscom_20","commercial",1121,"17,45"
"pscom_21","commercial",1682,"17:45"
"pscom_22","commercial",1470,"17:45"
"pscom_23","commercial",1765,"17,45"
"pscom_24","commercial",1314,"17:45"
"pscom_25","commercial",1483,"17:45"
"pscom_26","commercial",1413,"17:45"
"pscom_27","commercial",975,"17:45"
"pscom_28","commercial",1671,"17:45"
"pscom_29","commercial",1618,"17:45"
"pscom_30","commercial",1340,"17:45"
"pscom_31","commercial",1721,"17:45"
"pscom_32","commercial",1643,"17:45"
"pscom_33","commercial",1870,"17:45"
"pscom_34","commercial",1381,"17:45"
"pscom_35","commercial",1044,"17:45"
"pscom_36","commercial",1493,"17:45"
"pscom_37","commercial",1185,"17:45"
"pscom_38","commercial",1619,"17:45"
"pscom_39","commercial",1877,"17:45"
"pscom_40","commercial",1382,"17:45"
"pscom_41","commercial",1029,"17:45"
"pscom_42","commercial",1750,"17:45"
"pscom_43","commercial",1698,"17:45"
"pscom_44","commercial",1217,"17:45"
"pscom_45","commercial",1802,"17:45"
"pscom_46","commercial",1300,"17:45"
"pscom_47","commercial",1560,"17:45"
"pscom_48","commercial",1383,"17:45"
"pscom_49","commercial",1657,"17:45"
"pscom_50","commercial",1829,"17:45"
"psres_1","residential",4243,"17:46"
"psres_2","residential",3913,"17:46"
"psres_3","residential",3885,"17:46"
"psres_4","residential",4462,"17:46"
"psres_5","residential",4203,"17:46"
"psres_6","residential",4359,"17:46"
"psres_7","residential",4078,"17:46"
"psres_8","residential",4449,"17:46"
"psres_9","residential",NA,"17:46"
"psres_10","residential",3934,"17:46"
"psres_11","residential",4277,"17:46"
"psres_12","residential",3905,"17:46"
"psres_13","residential",3817,"17:46"
"psres_14","residential",4125,"17:46"
"psres_15","residential",4069,"17:46"
"psres_16","residential",3998,"17:46"
"psres_17","residential",3832,"17:46"
"psres_18","residential",3943,"17:46"
"psres_19","residential",4011,"17:46"
"psres_20","residential",4372,"17:46"
"psres_21","residential",4464,"17:46"
"psres_22","residential",4134,"17:46"
"psres_23","residential",4262,"17:46"
"psres_24","residential",4374,"17:46"
"psres_25","residential",4415,"17:46"
"psres_26","residential",4227,"17:46"
"psres_27","residential",3871,"17:46"
"psres_28",NA,4143,"17:46"
"psres_29","residential",4472,"17:46"
"psres_30","residential",4269,"17:46"
"psres_31","residential",4203,"17:46"
"psres_32","residential",NA,"17:46"
"psres_33","residential",4250,"17:46"
"psres_34","residential",4252,"17:46"
"psres_35","residential",4374,"17:46"
"psres_36","residential",4216,"17:46"
"psres_37","residential",4237,"17:46"
"psres_38","residential",4015,"17:46"
"psres_39","residential",3806,"17:46"
"psres_40","residential",4094,"17:46"
"psres_41","residential",4258,"17:46"
"psres_42","residential",4171,"17:46"
"psres_43","residential",4496,"17:46"
"psres_44","residential",4340,"17:46"
"psres_45","residential",3940,"17:46"
"psres_46","residential",4003,"17:46"
"psres_47","residential",3912,"17:46"
"psres_48","residential",4473,"17:46"
"psres_49","residential",4305,"17:46"
"psres_50","residential",3841,"17:46"
"pscom_1","commercial",1261,"17:46"
"pscom_2","commercial",1095,"17,46"
"pscom_3","commercial",1614,"17:46"
"pscom_4","commercial",1593,"17:46"
"pscom_5",NA,1567,"17:46"
"pscom_6","commercial",1030,"17:46"
"pscom_7","commercial",929,"17:46"
"pscom_8","commercial",1296,"17:46"
"pscom_9","commercial",1837,"17:46"
"pscom_10","commercial",1701,"17:46"
"pscom_11","commercial",1240,"17:46"
"pscom_12","commercial",1445,"17:46"
"pscom_13","commercial",1792,"17:46"
"pscom_14","commercial",1725,"17:46"
"pscom_15","commercial",1463,"17:46"
"pscom_16","commercial",1560,"17:46"
"pscom_17","commercial",1702,"17:46"
"pscom_18","commercial",1478,"17:46"
"pscom_19","commercial",1166,"17:46"
"pscom_20","commercial",1818,"17:46"
"pscom_21","commercial",1888,"17:46"
"pscom_22","commercial",1364,"17:46"
"pscom_23","commercial",1064,"17:46"
"pscom_24","commercial",1575,"17:46"
"pscom_25","commercial",1685,"17:46"
"pscom_26","commercial",1086,"17:46"
"pscom_27","commercial",1331,"17:46"
"pscom_28","commercial",1658,"17:46"
"pscom_29","commercial",1781,"17:46"
"pscom_30","commercial",1654,"17:46"
"pscom_31","commercial",1225,"17:46"
"pscom_32","commercial",1771,"17:46"
"pscom_33","commercial",1035,"17:46"
"pscom_34","commercial",1323,"17:46"
"pscom_35","commercial",1649,"17:46"
"pscom_36","commercial",1132,"17:46"
"pscom_37","commercial",1397,"17:46"
"pscom_38","commercial",1877,"17:46"
"pscom_39","commercial",1718,"17:46"
"pscom_40","commercial",1317,"17:46"
"pscom_41","commercial",966,"17:46"
"pscom_42","commercial",1890,"17:46"
"pscom_43",NA,1768,"17:46"
"pscom_44","commercial",1746,"17:46"
"pscom_45","commercial",1374,"17:46"
"pscom_46","commercial",1772,"17:46"
"pscom_47","commercial",1109,"17:46"
"pscom_48","commercial",1816,"17:46"
"pscom_49","commercial",1692,"17:46"
"pscom_50","commercial",1545,"17:46"
"psres_1","residential",4466,"17:47"
"psres_2","residential",4217,"17:47"
"psres_3","residential",4139,"17:47"
"psres_4","residential",3917,"17:47"
"psres_5","residential",4391,"17:47"
"psres_6","residential",3839,"17:47"
"psres_7","residential",3815,"17:47"
"psres_8","residential",4091,"17:47"
"psres_9","residential",3996,"17:47"
"psres_10","residential",4270,"17:47"
"psres_11","residential",4128,"17:47"
"psres_12","residential",4134,"17:47"
"psres_13","residential",4313,"17:47"
"psres_14","residential",4242,"17:47"
"psres_15","residential",3867,"17:47"
"psres_16","residential",4002,"17:47"
"psres_17","residential",4240,"17:47"
"psres_18","residential",3828,"17:47"
"psres_19","residential",4431,"17:47"
"psres_20","residential",4497,"17:47"
"psres_21","residential",3842,"17:47"
"psres_22","residential",3870,"17:47"
"psres_23","residential",NA,"17:47"
"psres_24","residential",3857,"17:47"
"psres_25","residential",4263,"17:47"
"psres_26","residential",4109,"17:47"
"psres_27","residential",4404,"17:47"
"psres_28","residential",3961,"17:47"
"psres_29","residential",3805,"17:47"
"psres_30","residential",4153,"17:47"
"psres_31","residential",4420,"17:47"
"psres_32",NA,4382,"17:47"
"psres_33","residential",4496,"17:47"
"psres_34","residential",3925,"17:47"
"psres_35","residential",4071,"17:47"
"psres_36","residential",4146,"17:47"
"psres_37","residential",4489,"17:47"
"psres_38","residential",3832,"17:47"
"psres_39","residential",4444,"17:47"
"psres_40","residential",4028,"17:47"
"psres_41","residential",4223,"17:47"
"psres_42","residential",4398,"17:47"
"psres_43","residential",4335,"17:47"
"psres_44","residential",4188,"17:47"
"psres_45","residential",4051,"17:47"
"psres_46","residential",4098,"17:47"
"psres_47","residential",4154,"17:47"
"psres_48","residential",4412,"17:47"
"psres_49","residential",3905,"17:47"
"psres_50","residential",4323,"17:47"
"pscom_1","commercial",1194,"17:47"
"pscom_2","commercial",1836,"17:47"
"pscom_3","commercial",1684,"17:47"
"pscom_4","commercial",1621,"17:47"
"pscom_5","commercial",1364,"17:47"
"pscom_6","commercial",1561,"17:47"
"pscom_7","commercial",909,"17:47"
"pscom_8","commercial",1331,"17:47"
"pscom_9","commercial",917,"17,47"
"pscom_10","commercial",1296,"17:47"
"pscom_11","commercial",1846,"17:47"
"pscom_12","commercial",1241,"17:47"
"pscom_13","commercial",1671,"17:47"
"pscom_14","commercial",1601,"17:47"
"pscom_15","commercial",1585,"17:47"
"pscom_16","commercial",1653,"17:47"
"pscom_17","commercial",942,"17:47"
"pscom_18","commercial",1381,"17:47"
"pscom_19","commercial",1827,"17:47"
"pscom_20","commercial",1712,"17:47"
"pscom_21","commercial",1705,"17:47"
"pscom_22","commercial",1635,"17:47"
"pscom_23","commercial",1152,"17:47"
"pscom_24","commercial",1790,"17:47"
"pscom_25","commercial",1582,"17:47"
"pscom_26","commercial",1633,"17:47"
"pscom_27","commercial",1644,"17:47"
"pscom_28","commercial",NA,"17:47"
"pscom_29","commercial",968,"17:47"
"pscom_30","commercial",924,"17:47"
"pscom_31","commercial",1269,"17:47"
"pscom_32","commercial",1839,"17:47"
"pscom_33","commercial",1781,"17:47"
"pscom_34","commercial",1275,"17:47"
"pscom_35","commercial",1141,"17:47"
"pscom_36","commercial",1326,"17:47"
"pscom_37","commercial",1667,"17:47"
"pscom_38","commercial",1699,"17:47"
"pscom_39","commercial",1410,"17:47"
"pscom_40","commercial",1787,"17:47"
"pscom_41","commercial",1856,"17:47"
"pscom_42","commercial",1028,"17:47"
"pscom_43","commercial",1620,"17:47"
"pscom_44","commercial",1171,"17:47"
"pscom_45","commercial",1476,"17:47"
"pscom_46",NA,1378,"17:47"
"pscom_47",NA,1042,"17:47"
"pscom_48","commercial",1328,"17:47"
"pscom_49","commercial",1298,"17:47"
"pscom_50","commercial",1264,"17:47"
"psres_1","residential",4202,"17:48"
"psres_2","residential",4213,"17:48"
"psres_3","residential",4364,"17:48"
"psres_4","residential",4001,"17:48"
"psres_5","residential",4485,"17:48"
"psres_6","residential",4100,"17,48"
"psres_7","residential",4059,"17:48"
"psres_8","residential",3897,"17:48"
"psres_9","residential",4265,"17:48"
"psres_10","residential",4288,"17:48"
"psres_11","residential",3800,"17:48"
"psres_12","residential",4321,"17:48"
"psres_13","residential",4051,"17:48"
"psres_14","residential",4089,"17:48"
"psres_15","residential",4052,"17:48"
"psres_16","residential",4425,"17:48"
"psres_17","residential",3887,"17:48"
"psres_18","residential",4253,"17:48"
"psres_19","residential",4038,"17:48"
"psres_20","residential",4382,"17:48"
"psres_21","residential",3919,"17:48"
"psres_22","residential",3856,"17:48"
"psres_23","residential",4425,"17:48"
"psres_24","residential",4322,"17:48"
"psres_25","residential",4157,"17:48"
"psres_26","residential",4331,"17:48"
"psres_27","residential",4184,"17:48"
"psres_28","residential",4066,"17:48"
"psres_29","residential",4056,"17:48"
"psres_30","residential",3915,"17:48"
"psres_31","residential",4385,"17,48"
"psres_32","residential",3864,"17:48"
"psres_33","residential",4268,"17:48"
"psres_34","residential",4040,"17:48"
"psres_35","residential",4282,"17,48"
"psres_36","residential",3997,"17:48"
"psres_37","residential",4469,"17:48"
"psres_38","residential",4085,"17:48"
"psres_39","residential",4271,"17:48"
"psres_40","residential",4332,"17:48"
"psres_41","residential",4442,"17:48"
"psres_42","residential",4324,"17:48"
"psres_43","residential",3826,"17:48"
"psres_44","residential",4146,"17:48"
"psres_45","residential",4311,"17:48"
"psres_46","residential",4228,"17:48"
"psres_47","residential",4497,"17:48"
"psres_48","residential",4113,"17:48"
"psres_49","residential",4305,"17:48"
"psres_50","residential",4396,"17:48"
"pscom_1","commercial",1571,"17:48"
"pscom_2","commercial",1339,"17:48"
"pscom_3","commercial",1734,"17:48"
"pscom_4","commercial",1454,"17:48"
"pscom_5","commercial",1371,"17:48"
"pscom_6","commercial",1743,"17:48"
"pscom_7","commercial",1554,"17:48"
"pscom_8","commercial",1465,"17:48"
"pscom_9","commercial",1752,"17:48"
"pscom_10","commercial",1879,"17:48"
"pscom_11","commercial",1864,"17:48"
"pscom_12","commercial",1096,"17:48"
"pscom_13","commercial",1570,"17:48"
"pscom_14","commercial",1000,"17:48"
"pscom_15","commercial",NA,"17:48"
"pscom_16","commercial",1808,"17:48"
"pscom_17","commercial",1216,"17:48"
"pscom_18","commercial",1771,"17:48"
"pscom_19","commercial",1315,"17:48"
"pscom_20","commercial",1013,"17:48"
"pscom_21","commercial",1780,"17:48"
"pscom_22","commercial",1451,"17:48"
"pscom_23","commercial",1123,"17:48"
"pscom_24","commercial",1664,"17:48"
"pscom_25","commercial",1884,"17:48"
"pscom_26","commercial",1887,"17:48"
"pscom_27","commercial",1482,"17:48"
"pscom_28","commercial",1744,"17:48"
"pscom_29","commercial",1497,"17:48"
"pscom_30","commercial",967,"17:48"
"pscom_31","commercial",1333,"17:48"
"pscom_32","commercial",1310,"17:48"
"pscom_33","commercial",1221,"17:48"
"pscom_34","commercial",1059,"17:48"
"pscom_35","commercial",1833,"17:48"
"pscom_36","commercial",1426,"17:48"
"pscom_37","commercial",1032,"17:48"
"pscom_38","commercial",1181,"17:48"
"pscom_39","commercial",1475,"17:48"
"pscom_40","commercial",1883,"17:48"
"pscom_41","commercial",1634,"17,48"
"pscom_42","commercial",1175,"17:48"
"pscom_43","commercial",1512,"17:48"
"pscom_44","commercial",1532,"17:48"
"pscom_45","commercial",1861,"17:48"
"pscom_46","commercial",1750,"17:48"
"pscom_47","commercial",1174,"17:48"
"pscom_48","commercial",1395,"17:48"
"pscom_49","commercial",945,"17:48"
"pscom_50","commercial",1308,"17:48"
"psres_1","residential",3939,"17:49"
"psres_2","residential",3946,"17:49"
"psres_3","residential",4111,"17:49"
"psres_4","residential",3870,"17:49"
"psres_5","residential",3939,"17:49"
"psres_6","residential",4209,"17:49"
"psres_7","residential",3852,"17:49"
"psres_8","residential",4289,"17:49"
"psres_9","residential",3993,"17:49"
"psres_10","residential",3835,"17:49"
"psres_11","residential",3939,"17:49"
"psres_12","residential",4487,"17:49"
"psres_13","residential",4080,"17:49"
"psres_14","residential",4052,"17:49"
"psres_15","residential",3965,"17:49"
"psres_16","residential",4118,"17:49"
"psres_17","residential",4133,"17:49"
"psres_18","residential",4386,"17:49"
"psres_19","residential",4279,"17:49"
"psres_20","residential",4302,"17:49"
"psres_21","residential",4217,"17:49"
"psres_22","residential",4231,"17:49"
"psres_23","residential",4397,"17:49"
"psres_24","residential",4259,"17:49"
"psres_25","residential",4230,"17:49"
"psres_26","residential",3991,"17:49"
"psres_27","residential",3917,"17:49"
"psres_28","residential",3889,"17:49"
"psres_29","residential",3941,"17:49"
"psres_30","residential",4176,"17:49"
"psres_31","residential",4496,"17:49"
"psres_32","residential",4183,"17:49"
"psres_33","residential",4130,"17:49"
"psres_34","residential",4275,"17:49"
"psres_35",NA,3921,"17:49"
"psres_36","residential",4296,"17:49"
"psres_37","residential",3907,"17:49"
"psres_38","residential",4488,"17:49"
"psres_39","residential",4021,"17:49"
"psres_40","residential",4442,"17:49"
"psres_41","residential",4480,"17:49"
"psres_42","residential",4203,"17:49"
"psres_43","residential",3916,"17:49"
"psres_44","residential",4224,"17:49"
"psres_45","residential",4220,"17:49"
"psres_46","residential",3838,"17:49"
"psres_47","residential",4060,"17:49"
"psres_48","residential",4476,"17:49"
"psres_49","residential",4385,"17:49"
"psres_50","residential",4181,"17:49"
"pscom_1","commercial",973,"17:49"
"pscom_2","commercial",900,"17:49"
"pscom_3","commercial",1070,"17:49"
"pscom_4","commercial",1126,"17:49"
"pscom_5","commercial",1813,"17:49"
"pscom_6","commercial",1078,"17,49"
"pscom_7","commercial",1356,"17:49"
"pscom_8","commercial",1109,"17:49"
"pscom_9","commercial",1845,"17:49"
"pscom_10","commercial",1558,"17:49"
"pscom_11","commercial",1064,"17:49"
"pscom_12","commercial",953,"17:49"
"pscom_13","commercial",1231,"17:49"
"pscom_14","commercial",1219,"17:49"
"pscom_15","commercial",1714,"17:49"
"pscom_16","commercial",1093,"17:49"
"pscom_17","commercial",1034,"17:49"
"pscom_18","commercial",1367,"17:49"
"pscom_19","commercial",1608,"17:49"
"pscom_20","commercial",1462,"17:49"
"pscom_21","commercial",1813,"17:49"
"pscom_22","commercial",1855,"17:49"
"pscom_23","commercial",1548,"17:49"
"pscom_24","commercial",1242,"17:49"
"pscom_25","commercial",1252,"17:49"
"pscom_26","commercial",1137,"17:49"
"pscom_27","commercial",1410,"17:49"
"pscom_28","commercial",1500,"17:49"
"pscom_29","commercial",1711,"17:49"
"pscom_30","commercial",1298,"17:49"
"pscom_31","commercial",1250,"17:49"
"pscom_32","commercial",1432,"17:49"
"pscom_33","commercial",1327,"17:49"
"pscom_34","commercial",1833,"17:49"
"pscom_35","commercial",1263,"17:49"
"pscom_36","commercial",1243,"17:49"
"pscom_37","commercial",938,"17:49"
"pscom_38","commercial",912,"17:49"
"pscom_39","commercial",964,"17:49"
"pscom_40","commercial",1032,"17:49"
"pscom_41","commercial",1871,"17:49"
"pscom_42","commercial",949,"17:49"
"pscom_43","commercial",1197,"17:49"
"pscom_44","commercial",1640,"17:49"
"pscom_45","commercial",1109,"17:49"
"pscom_46","commercial",1486,"17:49"
"pscom_47","commercial",1549,"17:49"
"pscom_48","commercial",1682,"17:49"
"pscom_49","commercial",966,"17:49"
"pscom_50","commercial",1571,"17:49"
"psres_1","residential",4087,"17:50"
"psres_2","residential",4662,"17:50"
"psres_3","residential",4403,"17:50"
"psres_4","residential",4681,"17:50"
"psres_5","residential",4148,"17:50"
"psres_6","residential",4212,"17,50"
"psres_7","residential",4434,"17:50"
"psres_8","residential",4383,"17:50"
"psres_9","residential",4229,"17:50"
"psres_10","residential",4480,"17:50"
"psres_11","residential",4652,"17:50"
"psres_12","residential",4578,"17:50"
"psres_13","residential",4302,"17:50"
"psres_14","residential",4352,"17:50"
"psres_15","residential",4653,"17:50"
"psres_16","residential",4574,"17:50"
"psres_17","residential",4319,"17:50"
"psres_18","residential",4354,"17:50"
"psres_19","residential",4657,"17:50"
"psres_20","residential",4094,"17:50"
"psres_21","residential",4564,"17:50"
"psres_22","residential",4538,"17:50"
"psres_23","residential",4366,"17:50"
"psres_24","residential",4109,"17:50"
"psres_25","residential",4198,"17:50"
"psres_26","residential",4027,"17:50"
"psres_27","residential",4217,"17:50"
"psres_28","residential",4694,"17:50"
